"methodId","total_garbage","minimum","maximum","number_times"
12135,0,0,0,36
12136,0,0,0,1
12137,0,0,0,23
12139,0,0,0,1
12141,0,0,0,1
12142,0,0,0,3
12143,88,0,0,6
12148,0,0,0,27
12149,0,0,0,1903
12150,0,0,0,1903
12151,0,0,0,1903
12152,0,0,0,1903
12154,0,0,0,1903
12158,0,0,0,3
12159,88,0,0,6
12161,0,0,0,102
12162,0,0,0,7
12189,0,0,0,3
12190,104,0,0,6
12194,0,0,0,4
12200,0,0,0,1
12201,0,0,0,3
12202,80,0,0,6
12204,0,0,0,6
12224,0,0,0,3
12225,88,0,0,6
12227,0,0,0,6
12229,0,0,0,6
12230,0,0,0,3
12231,88,0,0,6
12234,0,0,0,51
12235,0,0,0,5
12236,0,0,0,1
12237,0,0,0,5
12238,0,0,0,5
12239,0,0,0,3
12241,0,0,0,4
12242,0,0,0,1
12244,0,0,0,10
12245,0,0,0,11
12246,0,0,0,3
12247,0,0,0,27
12249,0,0,0,2
12251,0,0,0,2
12252,0,0,0,2
12253,0,0,0,9
12256,0,0,0,26
12257,0,0,0,5
12258,0,0,0,14
12259,0,0,0,1
12260,0,0,0,1
12261,0,0,0,72
12263,0,0,0,34
12264,0,0,0,32
12265,0,0,0,1
12266,0,0,0,1
12267,0,0,0,2
12268,0,0,0,9
12288,0,0,0,3
12289,104,0,0,6
12295,0,0,0,3
12296,112,0,0,6
12297,0,0,0,1
12298,0,0,0,3
12299,96,0,0,6
12300,0,0,0,1
12301,0,0,0,1
12302,0,0,0,3
12303,88,0,0,6
12304,0,0,0,12
12305,0,0,0,1
12307,0,0,0,1
12308,0,0,0,3
12309,88,0,0,6
12310,0,0,0,3
12311,88,0,0,6
12312,0,0,0,3
12313,88,0,0,6
12314,0,0,0,3
12315,104,0,0,6
12341,0,0,0,3
12342,112,0,0,6
12344,0,0,0,6
12347,0,0,0,3
12348,112,0,0,6
12351,0,0,0,3
12352,104,0,0,6
12354,0,0,0,9
12362,0,0,0,3
12363,88,0,0,6
12365,0,0,0,3
12366,104,0,0,6
12367,0,0,0,1
12368,0,0,0,1
12369,0,0,0,3
12370,88,0,0,6
12374,0,0,0,3
12375,88,0,0,6
12378,0,0,0,3
12379,96,0,0,6
12381,0,0,0,3
12382,96,0,0,6
12383,0,0,0,1
12384,0,0,0,1
12385,0,0,0,1
12386,0,0,0,3
12387,88,0,0,6
12388,0,0,0,1
12389,0,0,0,3
12390,96,0,0,6
12392,0,0,0,3
12393,112,0,0,6
12396,0,0,0,3
12397,96,0,0,6
12399,0,0,0,3
12400,88,0,0,6
12402,0,0,0,3
12403,96,0,0,6
12422,0,0,0,3
12423,80,0,0,6
12425,0,0,0,3
12426,96,0,0,6
12427,0,0,0,4
12429,0,0,0,3
12430,88,0,0,6
12431,0,0,0,1
12432,0,0,0,1
12433,0,0,0,1
12444,0,0,0,6
12445,88,0,0,6
12447,0,0,0,3
12448,88,0,0,6
12449,0,0,0,6
12451,0,0,0,3
12452,88,0,0,6
12454,0,0,0,5
12455,0,0,0,5
12456,0,0,0,5
12457,0,0,0,5
12458,0,0,0,5
12459,0,0,0,5
12460,0,0,0,5
12465,0,0,0,5
12468,0,0,0,5
12469,0,0,0,5
12470,0,0,0,10
12472,0,0,0,1
12473,0,0,0,5
12475,0,0,0,5
12482,0,0,0,2
12484,0,0,0,10
12485,0,0,0,1
12487,0,0,0,2
12490,0,0,0,1
12493,72,0,0,2770
12495,0,0,0,13
12496,0,0,0,2770
12506,0,0,0,2767
12528,0,0,0,1
12529,0,0,0,1
12530,0,0,0,1
12533,0,0,0,5
12536,0,0,0,5
12539,0,0,0,4
12541,0,0,0,10
12542,0,0,0,10
12544,0,0,0,1
12545,0,0,0,1
12560,0,0,0,3
12561,80,0,0,6
12566,0,0,0,18
12567,0,0,0,1870
12568,0,0,0,1870
12569,0,0,0,1870
12571,0,0,0,1903
12572,0,0,0,3806
12575,0,0,0,1885
12577,0,0,0,1891
12583,0,0,0,1903
12593,0,0,0,3
12594,104,0,0,6
12596,0,0,0,6
12604,0,0,0,3
12605,88,0,0,6
12608,0,0,0,3
12609,80,0,0,6
12618,0,0,0,3
12619,104,0,0,6
12620,0,0,0,3
12621,80,0,0,6
12623,0,0,0,1870
12630,0,0,0,1
12634,0,0,0,1921
12635,0,0,0,2145
12637,0,0,0,245
12638,0,0,0,261
12639,0,0,0,261
12640,0,0,0,2934
12641,0,0,0,7261
12643,0,0,0,245
12644,864,0,288,17
12645,169296,0,872,479
12649,3098496,0,13144,265235
12651,0,0,0,14480
12653,3792,0,3792,199680
12655,0,0,0,21349
12657,0,0,0,15940
12660,0,0,0,7798
12662,661536,0,5912,4418
12663,0,0,0,5685
12667,0,0,0,9911
12668,0,0,0,7261
12681,0,0,0,19050
12682,0,0,0,7521
12684,0,0,0,1246
12685,0,0,0,17172
12690,8064,0,448,25
12707,0,0,0,3
12708,88,0,0,6
12713,0,0,0,3
12714,88,0,0,6
12719,0,0,0,1
12720,0,0,0,3
12721,88,0,0,6
12726,0,0,0,1
12727,0,0,0,3
12728,104,0,0,6
12730,0,0,0,3
12731,80,0,0,6
12733,0,0,0,27
12735,0,0,0,27
12762,0,0,0,3
12763,80,0,0,6
12765,0,0,0,3
12766,80,0,0,6
12768,0,0,0,5
12769,0,0,0,5
12770,0,0,0,5
12805,0,0,0,3
12806,88,0,0,6
12808,0,0,0,46
12809,0,0,0,46
12813,0,0,0,6
12814,80,0,0,6
12817,0,0,0,212
12818,0,0,0,212
12819,0,0,0,212
12821,0,0,0,28
12822,0,0,0,212
12823,0,0,0,212
12824,0,0,0,900
12825,0,0,0,1008
12827,0,0,0,212
12830,0,0,0,14
12837,0,0,0,212
12842,0,0,0,210
12843,0,0,0,210
12844,0,0,0,212
12845,0,0,0,226
12846,0,0,0,238
12848,0,0,0,224
12849,0,0,0,224
12850,0,0,0,224
12851,0,0,0,224
12852,0,0,0,226
12853,0,0,0,226
12855,0,0,0,14
12856,0,0,0,224
12857,0,0,0,210
12887,0,0,0,1
12897,0,0,0,3
12898,88,0,0,6
12899,0,0,0,28
12900,0,0,0,14
12901,0,0,0,3
12902,88,0,0,6
12904,0,0,0,3
12905,80,0,0,6
12915,0,0,0,3
12916,88,0,0,6
12917,0,0,0,3
12918,80,0,0,6
12923,0,0,0,15
13068,0,0,0,12
13069,88,0,0,6
13087,0,0,0,3
13088,96,0,0,6
13094,0,0,0,3
13095,104,0,0,6
13104,0,0,0,9
13113,0,0,0,9
13121,0,0,0,3
13122,104,0,0,6
13165,0,0,0,3
13166,136,0,0,6
13167,104,0,0,6
13171,0,0,0,3
13172,136,0,0,6
13173,80,0,0,6
13177,0,0,0,3
13178,136,0,0,6
13179,120,0,0,6
13183,0,0,0,3
13184,136,0,0,6
13185,88,0,0,6
13205,0,0,0,1
13206,0,0,0,3
13207,136,0,0,6
13208,96,0,0,6
13210,0,0,0,3
13215,0,0,0,42
13216,0,0,0,42
13217,0,0,0,42
13219,83400,11560,27536,5
13222,15096,408,408,37
13228,4488,408,408,11
13238,0,0,0,130
13239,0,0,0,130
13240,0,0,0,145
13241,0,0,0,145
13243,0,0,0,167
13244,0,0,0,350
13245,0,0,0,407
13247,0,0,0,72
13248,0,0,0,5
13249,0,0,0,145
13250,0,0,0,135
13251,0,0,0,20
13253,0,0,0,410
13254,0,0,0,1671
13260,0,0,0,37
13263,0,0,0,11
13265,0,0,0,8
13329,0,0,0,1
13345,0,0,0,1
13361,0,0,0,1
13375,0,0,0,1
13396,0,0,0,1
13411,0,0,0,1
13429,0,0,0,1
13433,0,0,0,1
13437,0,0,0,3
13498,0,0,0,5
13499,0,0,0,5
13500,0,0,0,2368
13504,0,0,0,2368
13507,0,0,0,4758
13508,0,0,0,144498
13510,1400,0,536,130
13524,0,0,0,1
13529,112,0,0,6
13532,0,0,0,1
13533,0,0,0,31
13534,0,0,0,108
13537,0,0,0,60
13540,0,0,0,15627
13541,0,0,0,62
13543,0,0,0,1
13551,0,0,0,31
13553,0,0,0,184
13554,0,0,0,503
13555,6896,112,1552,17
13556,0,0,0,485
13557,0,0,0,1
13558,0,0,0,1
13559,0,0,0,226
13560,0,0,0,470
13561,0,0,0,12725
13562,0,0,0,19861
13563,0,0,0,226
13565,312,312,0,1
13566,0,0,0,1170
13567,0,0,0,29939
13585,0,0,0,423
13586,0,0,0,26216
13589,0,0,0,20673
13591,0,0,0,219
13592,0,0,0,8210
13594,0,0,0,2756
13595,0,0,0,2756
13596,0,0,0,2756
13598,0,0,0,1
13602,0,0,0,1
13603,0,0,0,1
13604,0,0,0,226
13608,104,0,0,6
13609,0,0,0,226
13612,0,0,0,226
13614,0,0,0,1
13615,0,0,0,10
13616,0,0,0,104
13618,0,0,0,1758
13620,0,0,0,1
13621,0,0,0,1
13622,0,0,0,7
13626,80,0,0,6
13627,0,0,0,10
13630,0,0,0,1
13633,0,0,0,10
13636,0,0,0,1
13637,0,0,0,2360
13638,96,0,0,6
13642,0,0,0,2360
13645,0,0,0,1
13650,96,0,0,6
13653,0,0,0,1
13654,0,0,0,6
13659,88,0,0,6
13661,0,0,0,1
13662,0,0,0,6
13663,0,0,0,75
13664,0,0,0,2730
13665,0,0,0,72
13666,0,0,0,216
13667,0,0,0,3
13669,0,0,0,1
13670,0,0,0,2
13671,0,0,0,4
13675,112,0,0,6
13678,0,0,0,1
13679,0,0,0,1
13680,128,0,0,6
13681,0,0,0,1
13682,0,0,0,1
13683,0,0,0,9
13684,104,0,0,6
13688,0,0,0,2
13691,0,0,0,1
13692,0,0,0,2362
13696,104,0,0,6
13697,0,0,0,3
13699,0,0,0,1
13700,0,0,0,1
13705,88,0,0,6
13709,0,0,0,1
13710,0,0,0,1
13715,96,0,0,6
13718,0,0,0,1
13719,0,0,0,1
13720,0,0,0,2376
13724,88,0,0,6
13725,0,0,0,2376
13727,0,0,0,1
13728,0,0,0,1
13733,112,0,0,6
13736,0,0,0,1
13737,0,0,0,1
13738,0,0,0,242
13742,112,0,0,6
13743,0,0,0,245
13747,0,0,0,245
13749,0,0,0,1
13750,0,0,0,1
13751,0,0,0,725
13755,0,0,0,78
13756,0,0,0,3611
13757,0,0,0,3
13758,0,0,0,5
13763,0,0,0,30
13764,0,0,0,5
13765,0,0,0,75
13766,0,0,0,2730
13768,0,0,0,5
13769,0,0,0,7031
13773,0,0,0,30
13774,0,0,0,2385
13775,0,0,0,6
13777,0,0,0,1
13778,0,0,0,2052
13782,96,0,0,6
13783,0,0,0,3
13785,0,0,0,1
13786,0,0,0,1
13787,0,0,0,2361
13788,88,0,0,6
13792,0,0,0,2364
13793,0,0,0,1
13795,0,0,0,1
13796,0,0,0,16
13800,96,0,0,6
13801,0,0,0,1
13802,0,0,0,56
13803,0,0,0,211
13804,0,0,0,1
13805,0,0,0,57
13810,0,0,0,226
13811,0,0,0,454
13813,0,0,0,116
13814,0,0,0,1
13816,0,0,0,14
13819,96,0,0,6
13822,0,0,0,57
13824,0,0,0,212
13826,0,0,0,1
13827,0,0,0,1
13832,104,0,0,6
13837,0,0,0,1
13838,0,0,0,293
13842,96,0,0,6
13843,0,0,0,3
13844,0,0,0,3
13846,0,0,0,1
13847,0,0,0,1
13848,0,0,0,271
13852,96,0,0,6
13853,0,0,0,3
13854,0,0,0,4
13855,0,0,0,1
13856,0,0,0,1
13861,96,0,0,6
13864,0,0,0,1
13865,0,0,0,1
13866,0,0,0,16
13870,96,0,0,6
13871,0,0,0,1
13872,0,0,0,55
13874,0,0,0,211
13876,0,0,0,55
13877,0,0,0,1
13878,0,0,0,1
13879,128,0,0,6
13880,0,0,0,3
13881,0,0,0,2
13882,0,0,0,586
13888,0,0,0,1
13889,128,0,0,6
13890,0,0,0,3
13893,0,0,0,1
13894,0,0,0,8
13898,104,0,0,6
13899,0,0,0,1
13900,0,0,0,2
13901,0,0,0,1
13902,0,0,0,1
13903,0,0,0,293
13904,88,0,0,6
13908,0,0,0,3
13912,0,0,0,2
13913,0,0,0,565
13917,0,0,0,12
13918,0,0,0,6
13919,0,0,0,14
13922,0,0,0,3
13923,0,0,0,6156
13927,0,0,0,18
13928,0,0,0,9
13931,0,0,0,1
13932,0,0,0,2362
13936,80,0,0,6
13937,0,0,0,2365
13940,0,0,0,1
13945,88,0,0,6
13947,0,0,0,3
13948,0,0,0,1
13949,0,0,0,1
13950,0,0,0,2361
13954,104,0,0,6
13955,0,0,0,3
13956,0,0,0,1
13957,0,0,0,1
13958,0,0,0,1
13963,80,0,0,6
13967,0,0,0,1
13968,0,0,0,1
13969,0,0,0,2086
13973,104,0,0,6
13974,0,0,0,1
13975,0,0,0,2
13976,0,0,0,1
13977,0,0,0,1
13978,0,0,0,2367
13982,104,0,0,6
13983,0,0,0,3
13986,0,0,0,3
13988,0,0,0,1
13993,112,0,0,6
13997,0,0,0,1
13998,0,0,0,2367
14002,104,0,0,6
14003,0,0,0,3
14005,0,0,0,1
14006,0,0,0,1
14007,0,0,0,1932
14011,104,0,0,6
14012,0,0,0,3
14013,0,0,0,15
14014,0,0,0,1
14015,0,0,0,1
14016,0,0,0,2367
14020,112,0,0,6
14021,0,0,0,3
14024,0,0,0,1
14025,0,0,0,694
14029,96,0,0,6
14030,0,0,0,3
14031,0,0,0,33
14033,0,0,0,1
14034,0,0,0,283
14038,96,0,0,6
14039,0,0,0,3
14040,0,0,0,6
14041,0,0,0,1
14042,0,0,0,1
14043,0,0,0,224
14047,104,0,0,6
14048,0,0,0,224
14051,0,0,0,1
14052,0,0,0,1
14053,0,0,0,277
14057,104,0,0,6
14058,0,0,0,1
14059,0,0,0,2
14060,0,0,0,1
14061,0,0,0,1
14062,0,0,0,226
14066,96,0,0,6
14067,0,0,0,226
14069,0,0,0,1
14070,0,0,0,1
14071,0,0,0,2361
14075,96,0,0,6
14076,0,0,0,3
14077,0,0,0,15
14078,0,0,0,1
14079,0,0,0,1
14080,0,0,0,293
14084,96,0,0,6
14085,0,0,0,3
14087,0,0,0,1
14088,0,0,0,1
14089,80,0,0,6
14094,0,0,0,1
14095,0,0,0,832
14096,0,0,0,1105
14097,37248,0,544,533
14108,0,0,0,201
14109,0,0,0,306
14110,0,0,0,22
14113,0,0,0,72
14114,0,0,0,231
14115,0,0,0,201
14116,0,0,0,306
14117,4320,0,48,306
14118,0,0,0,22
14119,960,48,48,20
14126,0,0,0,72
14128,0,0,0,72
14129,0,0,0,231
14130,6104,0,56,232
14131,0,0,0,1
14132,88,0,0,6
14136,0,0,0,3
14137,0,0,0,41
14138,0,0,0,9
14141,936,144,168,6
14155,0,0,0,3
14156,0,0,0,5
14157,360,72,72,5
14166,0,0,0,130
14167,0,0,0,130
14168,0,0,0,298
14169,0,0,0,3
14171,0,0,0,3
14187,0,0,0,3
14188,0,0,0,8
14192,144,0,72,18
14195,120,0,40,4
14196,0,0,0,3
14202,144,72,72,2
14204,0,0,0,3
14214,0,0,0,127
14219,0,0,0,6
14220,0,0,0,350
14221,0,0,0,186
14222,1176,392,392,3
14223,0,0,0,186
14225,0,0,0,3
14226,0,0,0,2
14227,0,0,0,3
14228,0,0,0,8
14230,0,0,0,3
14232,0,0,0,3
14233,0,0,0,2
14234,0,0,0,5
14239,0,0,0,8
14240,0,0,0,4736
14242,0,0,0,3
14243,0,0,0,1
14244,0,0,0,127
14248,0,0,0,145
14257,0,0,0,1
14258,0,0,0,2
14259,0,0,0,3
14260,0,0,0,48
14266,0,0,0,2310
14267,0,0,0,145
14268,0,0,0,897
14270,0,0,0,2307
14271,0,0,0,2307
14272,0,0,0,2307
14273,0,0,0,40
14275,0,0,0,110
14276,0,0,0,6
14277,0,0,0,110
14280,0,0,0,8738
14281,0,0,0,2631
14286,0,0,0,3
14287,0,0,0,2
14289,0,0,0,7793
14293,0,0,0,3
14294,0,0,0,1
14295,0,0,0,2626
14296,0,0,0,326408
14302,0,0,0,1
14305,0,0,0,1
14306,0,0,0,3
14307,0,0,0,1
14309,0,0,0,1
14311,0,0,0,3
14312,0,0,0,498
14313,0,0,0,3
14315,0,0,0,6
14319,0,0,0,872
14320,0,0,0,762
14321,0,0,0,6355
14322,0,0,0,426
14323,0,0,0,486
14324,0,0,0,7
14325,0,0,0,1
14326,0,0,0,130
14327,0,0,0,147925
14328,528,0,528,159840
14329,0,0,0,145
14330,0,0,0,145
14332,0,0,0,159713
14333,0,0,0,3432
14335,0,0,0,145
14338,0,0,0,163145
14339,0,0,0,127
14343,0,0,0,130
14344,0,0,0,144498
14345,0,0,0,130
14346,0,0,0,147925
14347,0,0,0,130
14348,0,0,0,3822
14350,0,0,0,2513
14351,0,0,0,6205
14352,0,0,0,6259
14353,0,0,0,6259
14354,0,0,0,6259
14357,0,0,0,298
14359,0,0,0,3
14362,0,0,0,3
14363,0,0,0,9
14364,0,0,0,13538
14367,0,0,0,253
14368,0,0,0,2322
14371,0,0,0,245
14372,0,0,0,256
14373,40,0,40,30679
14374,0,0,0,502
14375,80,0,80,245
14376,0,0,0,251
14377,0,0,0,4
14378,0,0,0,3
14384,0,0,0,253
14385,0,0,0,3
14391,0,0,0,3
14393,0,0,0,2365
14408,0,0,0,3
14409,0,0,0,2370
14410,0,0,0,1
14411,0,0,0,2373
14414,0,0,0,2365
14415,0,0,0,2365
14416,0,0,0,5
14419,0,0,0,2365
14421,0,0,0,2115
14423,0,0,0,2370
14427,0,0,0,1902
14428,0,0,0,238
14429,0,0,0,2365
14431,0,0,0,2365
14433,0,0,0,14
14435,0,0,0,2361
14437,0,0,0,2355
14439,0,0,0,2365
14440,0,0,0,13237
14441,0,0,0,15602
14442,0,0,0,15602
14443,0,0,0,2365
14444,0,0,0,33565
14445,0,0,0,2481
14446,0,0,0,2370
14447,0,0,0,39373
14448,0,0,0,2361
14449,0,0,0,2380
14450,0,0,0,2128
14451,0,0,0,3
14456,0,0,0,2355
14457,0,0,0,1
14462,0,0,0,7
14463,0,0,0,24413
14464,16016,0,56,38460
14465,6776,0,56,29987
14466,167048,0,56,26789
14467,561120,0,56,23639
14468,0,0,0,3371
14469,137704,0,56,28708
14472,112,0,56,8
14477,0,0,0,4
14479,0,0,0,60
14483,0,0,0,3132
14484,0,0,0,253
14485,72,0,0,17
14490,40,40,0,1
14491,0,0,0,1
14492,0,0,0,1
14493,0,0,0,6
14495,0,0,0,5
14496,0,0,0,1
14498,0,0,0,1
14503,0,0,0,5
14506,0,0,0,2
14508,0,0,0,8
14510,0,0,0,5
14512,0,0,0,4731
14513,0,0,0,1
14514,0,0,0,1
14516,0,0,0,1
14517,0,0,0,1
14519,0,0,0,2
14520,0,0,0,4
14524,0,0,0,12
14525,0,0,0,12
14528,0,0,0,24
14531,0,0,0,4
14532,0,0,0,4
14533,0,0,0,24
14534,240,0,40,1108
14536,0,0,0,8
14542,0,0,0,1
14543,0,0,0,4731
14551,0,0,0,220
14553,0,0,0,240
14563,0,0,0,864
14569,0,0,0,4
14570,0,0,0,4
14571,0,0,0,672
14572,0,0,0,248
14574,0,0,0,248
14575,0,0,0,672
14576,0,0,0,2578
14584,1114792,392,488,2578
14591,0,0,0,8353
14592,0,0,0,55922
14597,0,0,0,2578
14599,0,0,0,2
14612,0,0,0,1
14613,0,0,0,248
14614,0,0,0,248
14615,0,0,0,248
14624,0,0,0,12
14625,0,0,0,248
14626,0,0,0,1893
14627,0,0,0,103827
14628,0,0,0,94257
14629,0,0,0,1
14631,0,0,0,52694
14632,0,0,0,52694
14633,0,0,0,2365
14634,0,0,0,245
14635,0,0,0,3
14639,0,0,0,1903
14640,0,0,0,212
14641,0,0,0,5
14642,0,0,0,2365
14643,0,0,0,3036
14644,0,0,0,2589
14645,0,0,0,2379
14646,0,0,0,10
14647,0,0,0,10
14648,0,0,0,2365
14649,0,0,0,2360
14651,0,0,0,2365
14652,0,0,0,1884
14658,0,0,0,1
14659,0,0,0,12
14660,0,0,0,13
14662,0,0,0,1
14664,0,0,0,2358
14665,0,0,0,10
14669,0,0,0,2346
14670,0,0,0,1
14671,0,0,0,2383
14674,0,0,0,94407
14676,0,0,0,6300
14677,0,0,0,88107
14678,0,0,0,42
14680,152,0,152,6300
14687,0,0,0,54794
14689,0,0,0,6310
14690,0,0,0,6310
14691,0,0,0,54577
14692,0,0,0,48270
14693,0,0,0,35413
14695,0,0,0,35413
14701,95080,0,40,2383
14702,240,0,40,10
14704,0,0,0,2
14705,0,0,0,7295
14707,0,0,0,127
14709,0,0,0,145415
14711,0,0,0,127
14719,0,0,0,127
14721,0,0,0,127
14724,0,0,0,3432
14725,0,0,0,145415
14729,0,0,0,127
14732,0,0,0,145415
14733,0,0,0,127
14734,0,0,0,3432
14735,0,0,0,148974
14736,0,0,0,148974
14738,0,0,0,2
14740,0,0,0,2
14759,0,0,0,2
14760,0,0,0,2
14766,0,0,0,2
14773,0,0,0,2
14778,0,0,0,2
14779,0,0,0,2
14783,0,0,0,2383
14787,0,0,0,2383
14788,0,0,0,2383
14795,0,0,0,2383
14797,0,0,0,2383
14798,0,0,0,2383
14825,0,0,0,5
14826,0,0,0,8
14828,0,0,0,5
14829,0,0,0,8
14830,0,0,0,13
14864,0,0,0,13
14865,0,0,0,13
14867,0,0,0,13
14868,0,0,0,13
14870,0,0,0,6
14871,0,0,0,5
14884,0,0,0,5
14885,0,0,0,1
14886,0,0,0,8
14896,0,0,0,8
14902,0,0,0,8
14907,0,0,0,8
14909,0,0,0,8
14910,0,0,0,8
14925,0,0,0,3057
14926,0,0,0,12382
14927,960,0,80,7609
14928,0,0,0,20
14930,0,0,0,4
14931,0,0,0,657
14932,0,0,0,6496
14939,0,0,0,477
14941,29936,0,10896,18200
14942,0,0,0,3588
14943,0,0,0,10879
14944,0,0,0,4428
14946,30968,0,80,754
14947,0,0,0,3056
14948,400,0,80,2989
14949,0,0,0,2994
14950,80,0,80,2769
14951,0,0,0,804
14952,19600,0,80,804
14953,0,0,0,273
14957,0,0,0,127
14963,0,0,0,7968
14966,0,0,0,6496
14973,0,0,0,477
14975,189360,0,80,2378
14976,0,0,0,21
14977,184000,0,80,7388
14978,480,0,80,230
14979,400,0,80,5423
14981,248560,0,80,9341
14983,29424,0,48,54630
14984,278864,0,784,32451
14985,0,0,0,507
14991,505200,0,80,9666
14994,160,0,80,2759
14995,160,0,80,1485
14996,0,0,0,3484
14997,0,0,0,4179
15000,0,0,0,1
15001,0,0,0,4746
15002,0,0,0,15597
15004,0,0,0,4746
15009,0,0,0,4746
15016,0,0,0,9666
15017,92288,0,448,212
15018,0,0,0,3923
15022,0,0,0,31584
15023,0,0,0,5264
15024,0,0,0,21056
15029,0,0,0,5264
15031,955584,0,448,11993
15032,0,0,0,6309
15036,0,0,0,5296
15037,0,0,0,5272
15038,381312,0,72,68848
15039,0,0,0,31776
15040,0,0,0,156
15041,0,0,0,31620
15052,0,0,0,14
15055,0,0,0,7
15058,0,0,0,5
15062,0,0,0,10
15066,0,0,0,10
15067,0,0,0,13
15068,0,0,0,10
15069,0,0,0,33
15072,0,0,0,5
15073,0,0,0,4
15074,0,0,0,4
15075,0,0,0,1903
15076,0,0,0,1903
15077,0,0,0,3806
15078,0,0,0,1903
15080,0,0,0,1902
15081,0,0,0,1885
15082,0,0,0,7612
15083,0,0,0,1903
15086,0,0,0,3791
15092,0,0,0,1884
15094,0,0,0,1884
15096,105504,56,56,1884
15097,0,0,0,1884
15098,0,0,0,1884
15099,0,0,0,188
15100,0,0,0,1886
15101,0,0,0,1394
15102,0,0,0,44481
15104,0,0,0,1
15108,0,0,0,1749
15109,0,0,0,28
15121,0,0,0,1870
15124,0,0,0,1870
15125,0,0,0,49699
15139,0,0,0,3740
15143,0,0,0,49699
15149,0,0,0,1870
15152,0,0,0,5866
15160,0,0,0,3362
15163,0,0,0,50552
15176,0,0,0,2303
15191,0,0,0,49699
15194,0,0,0,49699
15197,0,0,0,49699
15198,0,0,0,49699
15218,0,0,0,1
15220,0,0,0,1
15251,0,0,0,1763
15253,0,0,0,1763
15254,0,0,0,1763
15257,0,0,0,1763
15258,0,0,0,1763
15261,0,0,0,1763
15262,0,0,0,1763
15266,0,0,0,46541
15268,2488,0,2488,46541
15269,0,0,0,46541
15274,0,0,0,1870
15275,0,0,0,1870
15278,0,0,0,1870
15280,0,0,0,51569
15281,0,0,0,2303
15282,92120,0,40,4606
15283,0,0,0,2303
15284,0,0,0,50132
15285,0,0,0,2303
15286,0,0,0,1884
15287,0,0,0,1884
15289,0,0,0,1884
15290,0,0,0,188
15291,0,0,0,1886
15292,0,0,0,2511
15293,0,0,0,2699
15295,0,0,0,1886
15296,0,0,0,1
15300,0,0,0,873
15301,0,0,0,28
15312,0,0,0,48333
15313,0,0,0,1871
15335,0,0,0,1
15336,0,0,0,1870
15337,0,0,0,1870
15338,0,0,0,1870
15339,0,0,0,188
15340,0,0,0,1872
15341,0,0,0,1394
15342,0,0,0,44481
15344,0,0,0,1
15348,0,0,0,1749
15349,0,0,0,14
15359,0,0,0,1884
15364,0,0,0,2074
15365,0,0,0,44482
15367,0,0,0,1777
15368,0,0,0,1394
15369,0,0,0,46259
15375,0,0,0,1394
15380,0,0,0,983
15387,2240,0,160,3949
15391,480784,0,4120,49727
15442,0,0,0,9331
15443,0,0,0,13593
15444,0,0,0,26118
15445,914120,0,40,26118
15446,0,0,0,9373
15454,0,0,0,3800
15456,0,0,0,1888
15457,0,0,0,1888
15460,0,0,0,19373
15461,0,0,0,26981
15462,0,0,0,3
15466,0,0,0,3777
15468,60192,0,32,1888
15471,0,0,0,1909
15473,0,0,0,1
15475,0,0,0,1
15476,0,0,0,10
15477,0,0,0,18910
15479,0,0,0,39713
15480,0,0,0,15
15481,0,0,0,15
15482,0,0,0,15
15484,0,0,0,18910
15485,0,0,0,80544
15487,0,0,0,1
15488,0,0,0,32
15489,0,0,0,9470
15490,0,0,0,32
15491,0,0,0,17238
15493,0,0,0,39713
15494,0,0,0,476
15495,0,0,0,5
15496,0,0,0,1
15497,0,0,0,1
15498,0,0,0,3782
15500,0,0,0,1870
15501,0,0,0,5610
15502,0,0,0,1903
15504,0,0,0,2127
15505,0,0,0,2127
15506,0,0,0,4254
15511,0,0,0,2756
15512,0,0,0,2127
15513,0,0,0,2127
15514,0,0,0,2127
15515,0,0,0,2127
15516,0,0,0,2127
15517,0,0,0,8268
15518,0,0,0,4254
15520,0,0,0,1903
15521,0,0,0,1903
15523,0,0,0,1885
15525,0,0,0,1891
15531,0,0,0,1903
15532,0,0,0,3556
15535,0,0,0,1428
15536,0,0,0,1
15537,79968,0,56,2934
15538,0,0,0,2934
15539,0,0,0,15246
15540,0,0,0,1482
15541,0,0,0,1506
15542,0,0,0,1482
15543,0,0,0,7759
15547,0,0,0,1
15548,0,0,0,1903
15549,0,0,0,1903
15551,0,0,0,1903
15553,0,0,0,1885
15554,0,0,0,1891
15555,0,0,0,1891
15561,0,0,0,1903
15562,0,0,0,212
15565,0,0,0,630
15566,0,0,0,210
15568,0,0,0,212
15569,0,0,0,210
15570,0,0,0,224
15571,0,0,0,212
15572,0,0,0,420
15573,0,0,0,1072
15574,0,0,0,432
15585,0,0,0,210
15588,0,0,0,1
15594,0,0,0,1
15595,0,0,0,212
15596,0,0,0,210
15598,0,0,0,420
15599,13664,64,80,210
15600,0,0,0,210
15601,0,0,0,238
15602,0,0,0,238
15603,0,0,0,238
15604,0,0,0,630
15605,0,0,0,210
15607,0,0,0,210
15609,0,0,0,630
15616,0,0,0,1
15617,0,0,0,1
15618,0,0,0,238
15623,0,0,0,1
15660,0,0,0,1
15661,0,0,0,238
15688,0,0,0,3
15690,0,0,0,238
15692,0,0,0,497
15695,0,0,0,1560
15696,0,0,0,1128
15698,0,0,0,707
15699,0,0,0,238
15700,0,0,0,844
15704,0,0,0,1264
15705,0,0,0,844
15721,0,0,0,1688
15723,0,0,0,844
15729,0,0,0,424
